'two of those', 3, 0, 4, 9, 0
'of those three', 3, 0, 5, 9, 0
'those three contests', 3, 0, 6, 9, 0
'The', 1, 1, 0, 5, 0
'Celtics', 1, 1, 1, 5, 0
'have', 1, 0, 2, 5, 0
'averaged', 1, 0, 3, 5, 0
'88', 1, 0, 4, 5, 0
'The Celtics', 2, 1, 0, 5, 0
'Celtics have', 2, 0, 1, 5, 0
'have averaged', 2, 0, 2, 5, 0
'averaged 88', 2, 0, 3, 5, 0
'The Celtics have', 3, 0, 0, 5, 0
'Celtics have averaged', 3, 0, 1, 5, 0
'have averaged 88', 3, 0, 2, 5, 0
'7', 1, 0, 0, 5, 0
'points', 1, 0, 1, 5, 0
'in', 1, 0, 2, 5, 0
'that', 1, 0, 3, 5, 0
'stretch', 1, 0, 4, 5, 0
'7 points', 2, 0, 0, 5, 0
'points in', 2, 0, 1, 5, 0
'in that', 2, 0, 2, 5, 0
'that stretch', 2, 0, 3, 5, 0
'7 points in', 3, 0, 0, 5, 0
'points in that', 3, 0, 1, 5, 0
'in that stretch', 3, 0, 2, 5, 0
"They've", 1, 1, 0, 3, 0
'scored', 1, 0, 1, 3, 0
'84', 1, 0, 2, 3, 0
"They've scored", 2, 0, 0, 3, 0
'scored 84', 2, 0, 1, 3, 0
"They've scored 84", 3, 0, 0, 3, 0
'0', 1, 0, 0, 10, 0
'per', 1, 0, 1, 10, 0
'contest', 1, 0, 2, 10, 0
'during', 1, 0, 3, 10, 0
'their', 1, 0, 4, 10, 0
'three-game', 1, 0, 5, 10, 0
'skid', 1, 0, 6, 10, 0
'versus', 1, 0, 7, 10, 0
'the', 1, 0, 8, 10, 0
'Pistons', 1, 1, 9, 10, 0
'0 per', 2, 0, 0, 10, 0
'per contest', 2, 0, 1, 10, 0
'contest during', 2, 0, 2, 10, 0
'during their', 2, 0, 3, 10, 0
'their three-game', 2, 0, 4, 10, 0
'three-game skid', 2, 0, 5, 10, 0
'skid versus', 2, 0, 6, 10, 0
'versus the', 2, 0, 7, 10, 0
'the Pistons', 2, 0, 8, 10, 0
'0 per contest', 3, 0, 0, 10, 0
'per contest during', 3, 0, 1, 10, 0
'contest during their', 3, 0, 2, 10, 0
'during their three-game', 3, 0, 3, 10, 0
'their three-game skid', 3, 0, 4, 10, 0
'three-game skid versus', 3, 0, 5, 10, 0
'skid versus the', 3, 0, 6, 10, 0
'versus the Pistons', 3, 0, 7, 10, 0
'Boston', 1, 1, 0, 18, 0
'guard', 1, 0, 1, 18, 0
'is', 1, 0, 4, 18, 0
'doubtful', 1, 0, 5, 18, 0
'to', 1, 0, 6, 18, 0
'play', 1, 0, 7, 18, 0
'Sunday', 1, 1, 8, 18, 0
'after', 1, 0, 9, 18, 0
'missing', 1, 0, 10, 18, 0
"Friday's", 1, 1, 11, 18, 0
'game', 1, 0, 12, 18, 0
'because', 1, 0, 13, 18, 0
'of', 1, 0, 14, 18, 0
'a', 1, 0, 15, 18, 0
'rib', 1, 0, 16, 18, 0
'injury', 1, 0, 17, 18, 0
'Boston guard', 2, 0, 0, 18, 0
'is doubtful', 2, 0, 4, 18, 0
'doubtful to', 2, 0, 5, 18, 0
'to play', 2, 0, 6, 18, 0
'play Sunday', 2, 0, 7, 18, 0
'Sunday after', 2, 0, 8, 18, 0
'after missing', 2, 0, 9, 18, 0
"missing Friday's", 2, 0, 10, 18, 0
"Friday's game", 2, 0, 11, 18, 0
'game because', 2, 0, 12, 18, 0
'because of', 2, 0, 13, 18, 0
'of a', 2, 0, 14, 18, 0
'a rib', 2, 0, 15, 18, 0
'rib injury', 2, 0, 16, 18, 0
'is doubtful to', 3, 0, 4, 18, 0
'doubtful to play', 3, 0, 5, 18, 0
'to play Sunday', 3, 0, 6, 18, 0
'play Sunday after', 3, 0, 7, 18, 0
'Sunday after missing', 3, 0, 8, 18, 0
"after missing Friday's", 3, 0, 9, 18, 0
"missing Friday's game", 3, 0, 10, 18, 0
"Friday's game because", 3, 0, 11, 18, 0
'game because of', 3, 0, 12, 18, 0
'because of a', 3, 0, 13, 18, 0
'of a rib', 3, 0, 14, 18, 0
'a rib injury', 3, 0, 15, 18, 0
"''It", 1, 0, 0, 9, 0
'will', 1, 0, 1, 9, 0
'be', 1, 0, 2, 9, 0
'great', 1, 0, 3, 9, 0
'if', 1, 0, 4, 9, 0
'Sky', 1, 1, 5, 9, 0
'breaks', 1, 0, 6, 9, 0
'the', 1, 0, 7, 9, 0
'record', 1, 0, 8, 9, 0
"''It will", 2, 0, 0, 9, 0
'will be', 2, 0, 1, 9, 0
'be great', 2, 0, 2, 9, 0
'great if', 2, 0, 3, 9, 0
'if Sky', 2, 0, 4, 9, 0
'Sky breaks', 2, 0, 5, 9, 0
'breaks the', 2, 0, 6, 9, 0
'the record', 2, 0, 7, 9, 0
"''It will be", 3, 0, 0, 9, 0
'will be great', 3, 0, 1, 9, 0
'be great if', 3, 0, 2, 9, 0
'great if Sky', 3, 0, 3, 9, 0
'if Sky breaks', 3, 0, 4, 9, 0
'Sky breaks the', 3, 0, 5, 9, 0
'breaks the record', 3, 0, 6, 9, 0
'I', 1, 1, 0, 13, 0
'think', 1, 0, 1, 13, 0
'will', 1, 0, 3, 13, 0
'be', 1, 0, 4, 13, 0
'the', 1, 0, 5, 13, 0
'biggest', 1, 0, 6, 13, 0
'cheerleader', 1, 0, 7, 13, 0
'for', 1, 0, 8, 13, 0
'her', 1, 0, 9, 13, 0
'to', 1, 0, 10, 13, 0
'do', 1, 0, 11, 13, 0
'that', 1, 0, 12, 13, 0
'I think', 2, 0, 0, 13, 0
'will be', 2, 0, 3, 13, 0
'be the', 2, 0, 4, 13, 0
'the biggest', 2, 0, 5, 13, 0
'biggest cheerleader', 2, 0, 6, 13, 0
'cheerleader for', 2, 0, 7, 13, 0
'for her', 2, 0, 8, 13, 0
'her to', 2, 0, 9, 13, 0
'to do', 2, 0, 10, 13, 0
'do that', 2, 0, 11, 13, 0
'will be the', 3, 0, 3, 13, 0
'be the biggest', 3, 0, 4, 13, 0
'the biggest cheerleader', 3, 0, 5, 13, 0
'biggest cheerleader for', 3, 0, 6, 13, 0
'cheerleader for her', 3, 0, 7, 13, 0
'for her to', 3, 0, 8, 13, 0
'her to do', 3, 0, 9, 13, 0
'to do that', 3, 0, 10, 13, 0
"''", 1, 0, 0, 3, 0
'said', 1, 0, 2, 3, 0
'It', 1, 1, 0, 9, 0
"didn't", 1, 0, 1, 9, 0
'take', 1, 0, 2, 9, 0
'long', 1, 0, 4, 9, 0
'to', 1, 0, 5, 9, 0
'get', 1, 0, 6, 9, 0
'started', 1, 0, 7, 9, 0
'Saturday', 1, 1, 8, 9, 0
"It didn't", 2, 0, 0, 9, 0
"didn't take", 2, 0, 1, 9, 0
'long to', 2, 0, 4, 9, 0
'to get', 2, 0, 5, 9, 0
'get started', 2, 0, 6, 9, 0
'started Saturday', 2, 0, 7, 9, 0
"It didn't take", 3, 0, 0, 9, 0
'long to get', 3, 0, 4, 9, 0
'to get started', 3, 0, 5, 9, 0
'get started Saturday', 3, 0, 6, 9, 0
'She', 1, 1, 0, 19, 0
'took', 1, 0, 1, 19, 0
'a', 1, 0, 2, 19, 0
'pass', 1, 0, 3, 19, 0
'from', 1, 0, 4, 19, 0
'on', 1, 0, 7, 19, 0
'the', 1, 0, 8, 19, 0
'opening', 1, 0, 9, 19, 0
'tip-off', 1, 0, 10, 19, 0
'to', 1, 0, 11, 19, 0
'score', 1, 0, 12, 19, 0
'an', 1, 0, 13, 19, 0
'easy', 1, 0, 14, 19, 0
'layup', 1, 0, 15, 19, 0
'4', 1, 0, 16, 19, 0
'seconds', 1, 0, 17, 19, 0
'in', 1, 0, 18, 19, 0
'She took', 2, 0, 0, 19, 0
'took a', 2, 0, 1, 19, 0
'a pass', 2, 0, 2, 19, 0
'pass from', 2, 0, 3, 19, 0
'on the', 2, 0, 7, 19, 0
'the opening', 2, 0, 8, 19, 0
'opening tip-off', 2, 0, 9, 19, 0
'tip-off to', 2, 0, 10, 19, 0
'to score', 2, 0, 11, 19, 0
'score an', 2, 0, 12, 19, 0
'an easy', 2, 0, 13, 19, 0
'easy layup', 2, 0, 14, 19, 0
'layup 4', 2, 0, 15, 19, 0
'4 seconds', 2, 0, 16, 19, 0
'seconds in', 2, 0, 17, 19, 0
'She took a', 3, 0, 0, 19, 0
'took a pass', 3, 0, 1, 19, 0
'a pass from', 3, 0, 2, 19, 0
'on the opening', 3, 0, 7, 19, 0
'the opening tip-off', 3, 0, 8, 19, 0
'opening tip-off to', 3, 0, 9, 19, 0
'tip-off to score', 3, 0, 10, 19, 0
'to score an', 3, 0, 11, 19, 0
'score an easy', 3, 0, 12, 19, 0
'an easy layup', 3, 0, 13, 19, 0
'easy layup 4', 3, 0, 14, 19, 0
'layup 4 seconds', 3, 0, 15, 19, 0
'4 seconds in', 3, 0, 16, 19, 0
'to', 1, 0, 0, 4, 0
'pass', 1, 0, 1, 4, 0
'the', 1, 0, 2, 4, 0
'milestone', 1, 0, 3, 4, 0
'to pass', 2, 0, 0, 4, 0
'pass the', 2, 0, 1, 4, 0
'the milestone', 2, 0, 2, 4, 0
'to pass the', 3, 0, 0, 4, 0
'pass the milestone', 3, 0, 1, 4, 0
'said', 1, 0, 1, 10, 0
'she', 1, 0, 2, 10, 0
'wanted', 1, 0, 3, 10, 0
'to', 1, 0, 4, 10, 0
'get', 1, 0, 5, 10, 0
'it', 1, 0, 6, 10, 0
'over', 1, 0, 7, 10, 0
'with', 1, 0, 8, 10, 0
'quickly', 1, 0, 9, 10, 0
'said she', 2, 0, 1, 10, 0
'she wanted', 2, 0, 2, 10, 0
'wanted to', 2, 0, 3, 10, 0
'to get', 2, 0, 4, 10, 0
'get it', 2, 0, 5, 10, 0
'it over', 2, 0, 6, 10, 0
'over with', 2, 0, 7, 10, 0
'with quickly', 2, 0, 8, 10, 0
'said she wanted', 3, 0, 1, 10, 0
'she wanted to', 3, 0, 2, 10, 0
'wanted to get', 3, 0, 3, 10, 0
'to get it', 3, 0, 4, 10, 0
'get it over', 3, 0, 5, 10, 0
'it over with', 3, 0, 6, 10, 0
'over with quickly', 3, 0, 7, 10, 0
'and', 1, 0, 0, 5, 0
'the', 1, 0, 1, 5, 0
'sellout', 1, 0, 2, 5, 0
'crowd', 1, 0, 3, 5, 0
'erupted', 1, 0, 4, 5, 0
'and the', 2, 0, 0, 5, 0
'the sellout', 2, 0, 1, 5, 0
'sellout crowd', 2, 0, 2, 5, 0
'crowd erupted', 2, 0, 3, 5, 0
'and the sellout', 3, 0, 0, 5, 0
'the sellout crowd', 3, 0, 1, 5, 0
'sellout crowd erupted', 3, 0, 2, 5, 0
"''The", 1, 0, 0, 14, 0
'roar', 1, 0, 1, 14, 0
'that', 1, 0, 2, 14, 0
'came', 1, 0, 3, 14, 0
'when', 1, 0, 4, 14, 0
'I', 1, 1, 5, 14, 0
'made', 1, 0, 6, 14, 0
'that', 1, 0, 7, 14, 0
'basket', 1, 0, 8, 14, 0
'is', 1, 0, 9, 14, 0
'something', 1, 0, 10, 14, 0
'I', 1, 1, 11, 14, 0
"won't", 1, 0, 12, 14, 0
'forget', 1, 0, 13, 14, 0
"''The roar", 2, 0, 0, 14, 0
'roar that', 2, 0, 1, 14, 0
'that came', 2, 0, 2, 14, 0
'came when', 2, 0, 3, 14, 0
'when I', 2, 0, 4, 14, 0
'I made', 2, 0, 5, 14, 0
'made that', 2, 0, 6, 14, 0
'that basket', 2, 0, 7, 14, 0
'basket is', 2, 0, 8, 14, 0
'is something', 2, 0, 9, 14, 0
'something I', 2, 0, 10, 14, 0
"I won't", 2, 0, 11, 14, 0
"won't forget", 2, 0, 12, 14, 0
"''The roar that", 3, 0, 0, 14, 0
'roar that came', 3, 0, 1, 14, 0
'that came when', 3, 0, 2, 14, 0
'came when I', 3, 0, 3, 14, 0
'when I made', 3, 0, 4, 14, 0
'I made that', 3, 0, 5, 14, 0
'made that basket', 3, 0, 6, 14, 0
'that basket is', 3, 0, 7, 14, 0
'basket is something', 3, 0, 8, 14, 0
'is something I', 3, 0, 9, 14, 0
"something I won't", 3, 0, 10, 14, 0
"I won't forget", 3, 0, 11, 14, 0
"''", 1, 0, 0, 3, 0
'said', 1, 0, 2, 3, 0
"''It's", 1, 0, 0, 6, 0
'special', 1, 0, 1, 6, 0
'because', 1, 0, 2, 6, 0
"I'm", 1, 1, 3, 6, 0
'from', 1, 0, 4, 6, 0
'here', 1, 0, 5, 6, 0
"''It's special", 2, 0, 0, 6, 0
'special because', 2, 0, 1, 6, 0
"because I'm", 2, 0, 2, 6, 0
"I'm from", 2, 0, 3, 6, 0
'from here', 2, 0, 4, 6, 0
"''It's special because", 3, 0, 0, 6, 0
"special because I'm", 3, 0, 1, 6, 0
"because I'm from", 3, 0, 2, 6, 0
"I'm from here", 3, 0, 3, 6, 0
"''", 1, 0, 0, 12, 0
'then', 1, 0, 2, 12, 0
'quickly', 1, 0, 3, 12, 0
'got', 1, 0, 4, 12, 0
'started', 1, 0, 5, 12, 0
'on', 1, 0, 6, 12, 0
'moving', 1, 0, 7, 12, 0
'to', 1, 0, 8, 12, 0
'her', 1, 0, 9, 12, 0
'next', 1, 0, 10, 12, 0
'milestone', 1, 0, 11, 12, 0
'then quickly', 2, 0, 2, 12, 0
'quickly got', 2, 0, 3, 12, 0
'got started', 2, 0, 4, 12, 0
'started on', 2, 0, 5, 12, 0
'on moving', 2, 0, 6, 12, 0
'moving to', 2, 0, 7, 12, 0
'to her', 2, 0, 8, 12, 0
'her next', 2, 0, 9, 12, 0
'next milestone', 2, 0, 10, 12, 0
'then quickly got', 3, 0, 2, 12, 0
'quickly got started', 3, 0, 3, 12, 0
'got started on', 3, 0, 4, 12, 0
'started on moving', 3, 0, 5, 12, 0
'on moving to', 3, 0, 6, 12, 0
'moving to her', 3, 0, 7, 12, 0
'to her next', 3, 0, 8, 12, 0
'her next milestone', 3, 0, 9, 12, 0
'hitting', 1, 0, 0, 3, 0
'from', 1, 0, 1, 3, 0
'inside', 1, 0, 2, 3, 0
'hitting from', 2, 0, 0, 3, 0
'from inside', 2, 0, 1, 3, 0
'hitting from inside', 3, 0, 0, 3, 0
'mid-range', 1, 0, 0, 9, 0
'and', 1, 0, 1, 9, 0
'behind', 1, 0, 2, 9, 0
'the', 1, 0, 3, 9, 0
'3-point', 1, 0, 4, 9, 0
'line', 1, 0, 5, 9, 0
'as', 1, 0, 6, 9, 0
'Providence', 1, 1, 7, 9, 0
'(6-13', 1, 0, 8, 9, 0
'mid-range and', 2, 0, 0, 9, 0
'and behind', 2, 0, 1, 9, 0
'behind the', 2, 0, 2, 9, 0
'the 3-point', 2, 0, 3, 9, 0
'3-point line', 2, 0, 4, 9, 0
'line as', 2, 0, 5, 9, 0
'as Providence', 2, 0, 6, 9, 0
'Providence (6-13', 2, 0, 7, 9, 0
'mid-range and behind', 3, 0, 0, 9, 0
'and behind the', 3, 0, 1, 9, 0
'behind the 3-point', 3, 0, 2, 9, 0
'the 3-point line', 3, 0, 3, 9, 0
'3-point line as', 3, 0, 4, 9, 0
'line as Providence', 3, 0, 5, 9, 0
'as Providence (6-13', 3, 0, 6, 9, 0
'1-5', 1, 0, 0, 9, 0
'Big', 1, 1, 1, 9, 0
'East)', 1, 1, 2, 9, 0
'could', 1, 0, 3, 9, 0
'do', 1, 0, 4, 9, 0
'nothing', 1, 0, 5, 9, 0
'to', 1, 0, 6, 9, 0
'slow', 1, 0, 7, 9, 0
'her', 1, 0, 8, 9, 0
'1-5 Big', 2, 0, 0, 9, 0
